gene	symbol	fm-bias	mut-freq	clust-bias
ENSG00000178394	HTR1A	null	0.00689655172414	null
ENSG00000178395	C1orf65	null	0.00344827586207	null
ENSG00000178401	DNAJC22	null	0.00344827586207	null
ENSG00000178403	NEUROG2	null	0.00344827586207	null
ENSG00000178409	BEND3	null	0.00689655172414	null
ENSG00000178467	P4HTM	null	0.00344827586207	null
ENSG00000178502	KLHL11	null	0.00344827586207	null
ENSG00000178522	AMBN	null	0.00689655172414	null
ENSG00000178562	CD28	null	0.00344827586207	null
ENSG00000178586	OR6B3	null	0.00344827586207	null
ENSG00000178591	DEFB125	null	0.00344827586207	null
ENSG00000178607	ERN1	null	0.00344827586207	null
ENSG00000178623	GPR35	null	0.00689655172414	null
ENSG00000178645	C10orf53	null	0.00344827586207	null
ENSG00000178662	CSRNP3	null	0.00344827586207	null
ENSG00000178690	DYNAP	null	0.00344827586207	null
ENSG00000178691	SUZ12	null	0.00344827586207	null
ENSG00000178695	KCTD12	null	0.00344827586207	null
ENSG00000178764	ZHX2	null	0.00344827586207	null
ENSG00000178772	CPN2	null	0.0137931034483	null
ENSG00000178773	CPNE7	null	0.0103448275862	null
ENSG00000178776	C5orf46	null	0.00344827586207	null
ENSG00000178795	GDPD4	null	0.00689655172414	null
ENSG00000178809	TRIM73	null	0.00344827586207	null
ENSG00000178821	TMEM52	null	0.00344827586207	null
ENSG00000178852	EFCAB13	null	0.00689655172414	null
ENSG00000178913	TAF7	null	0.00344827586207	null
ENSG00000178921	PFAS	null	0.00689655172414	null
ENSG00000178922	HYI	null	0.00689655172414	null
ENSG00000178935	ZNF552	null	0.00344827586207	null
ENSG00000178950	GAK	null	0.0103448275862	null
ENSG00000178965	C1orf173	null	0.0172413793103	null
ENSG00000178996	SNX18	null	0.00344827586207	null
ENSG00000178997	EXD1	null	0.0103448275862	null
ENSG00000179002	TAS1R2	null	0.0172413793103	null
ENSG00000179008	C14orf39	null	0.0103448275862	null
ENSG00000179021	C3orf38	null	0.00344827586207	null
ENSG00000179023	KLHDC7A	null	0.0103448275862	null
ENSG00000179046	TRIML2	null	0.0103448275862	null
ENSG00000179057	IGSF22	null	0.00344827586207	null
ENSG00000179059	ZFP42	null	0.0137931034483	null
ENSG00000179088	C12orf42	null	0.00344827586207	null
ENSG00000179091	CYC1	null	0.00344827586207	null
ENSG00000179094	PER1	null	0.00689655172414	null
ENSG00000179097	HTR1F	null	0.00344827586207	null
ENSG00000179104	TMTC2	null	0.00689655172414	null
ENSG00000179115	FARSA	null	0.00689655172414	null
ENSG00000179142	CYP11B2	null	0.00689655172414	null
ENSG00000179144	GIMAP7	null	0.00344827586207	null
ENSG00000179151	EDC3	null	0.00344827586207	null
ENSG00000179163	FUCA1	null	0.0103448275862	null
ENSG00000179172	HNRNPCL1	null	0.0103448275862	null
ENSG00000179213	SIGLECL1	null	0.00344827586207	null
ENSG00000179218	CALR	null	0.00689655172414	null
ENSG00000179222	MAGED1	null	0.00344827586207	null
ENSG00000179242	CDH4	null	0.0103448275862	null
ENSG00000179270	C2orf71	null	0.00689655172414	null
ENSG00000179295	PTPN11	7.90472547013E-5	0.0172413793103	0.116908060798
ENSG00000179299	NSUN7	null	0.00344827586207	null
ENSG00000179300	ZCCHC5	null	0.0103448275862	null
ENSG00000179314	WSCD1	null	0.00344827586207	null
ENSG00000179364	PACS2	null	0.00344827586207	null
ENSG00000179407	DNAJB8	null	0.00344827586207	null
ENSG00000179409	GEMIN4	null	0.00344827586207	null
ENSG00000179454	KLHL28	null	0.00344827586207	null
ENSG00000179455	MKRN3	null	0.0206896551724	null
ENSG00000179477	ALOX12B	null	0.00689655172414	null
ENSG00000179520	SLC17A8	null	0.00689655172414	null
ENSG00000179528	LBX2	null	0.00344827586207	null
ENSG00000179532	DNHD1	null	0.00344827586207	null
ENSG00000179542	SLITRK4	null	0.0137931034483	null
ENSG00000179546	HTR1D	null	0.00689655172414	null
ENSG00000179562	GCC1	null	0.0103448275862	null
ENSG00000179564	C3ORF45	null	0.00689655172414	null
ENSG00000179580	RNF151	null	0.00344827586207	null
ENSG00000179583	CIITA	null	0.0137931034483	null
ENSG00000179593	ALOX15B	null	0.0103448275862	null
ENSG00000179603	GRM8	null	0.0344827586207	null
ENSG00000179604	CDC42EP4	null	0.00344827586207	null
ENSG00000179626	OR6C4	null	0.00689655172414	null
ENSG00000179639	FCER1A	null	0.00689655172414	null
ENSG00000179674	ARL14	null	0.00344827586207	null
ENSG00000179695	OR6C2	null	0.00344827586207	null
ENSG00000179709	NLRP8	null	0.0103448275862	null
ENSG00000179715	PCED1B	null	0.00344827586207	null
ENSG00000179750	APOBEC3B	null	0.00344827586207	null
ENSG00000179761	PIPOX	null	0.0103448275862	null
ENSG00000179772	FOXS1	null	0.00344827586207	null
ENSG00000179776	CDH5	null	0.0103448275862	null
ENSG00000179796	LRRC3B	null	0.00689655172414	null
ENSG00000179817	MRGPRX4	null	0.0103448275862	null
ENSG00000179826	MRGPRX3	null	0.00344827586207	null
ENSG00000179833	SERTAD2	null	0.00689655172414	null
ENSG00000179840	C1orf200	null	0.00344827586207	null
ENSG00000179841	AKAP5	null	0.00344827586207	null
ENSG00000179869	ABCA13	null	0.0275862068966	null
ENSG00000179873	NLRP11	null	0.0137931034483	null
ENSG00000179886	TIGD5	null	0.00344827586207	null
ENSG00000179912	R3HDM2	null	0.0172413793103	null
ENSG00000179913	B3GNT3	null	0.00689655172414	null
ENSG00000179914	ITLN1	null	0.00344827586207	null
ENSG00000179915	NRXN1	null	0.0206896551724	null
ENSG00000179921	GPBAR1	null	0.0103448275862	null
ENSG00000179934	CCR8	null	0.00689655172414	null
ENSG00000179979	CRIPAK	null	0.00689655172414	null
ENSG00000180008	SOCS4	null	0.00344827586207	null
ENSG00000180035	ZNF48	null	0.00689655172414	null
ENSG00000180061	TMEM150B	null	0.00344827586207	null
ENSG00000180071	ANKRD18A	null	0.00689655172414	null
ENSG00000180083	WFDC11	null	0.00344827586207	null
ENSG00000180090	OR3A1	null	0.00344827586207	null
ENSG00000180113	TDRD6	null	0.0137931034483	null
ENSG00000180116	C12orf40	null	0.00689655172414	null
ENSG00000180176	TH	null	0.00689655172414	null
ENSG00000180182	MED14	null	0.00344827586207	null
ENSG00000180198	RCC1	null	0.00344827586207	null
ENSG00000180210	F2	null	0.00689655172414	null
ENSG00000180251	SLC9A4	null	0.0275862068966	null
ENSG00000180257	ZNF816	null	0.00689655172414	null
ENSG00000180263	FGD6	null	0.0103448275862	null
ENSG00000180269	GPR139	null	0.00344827586207	null
ENSG00000180287	PLD5	null	0.00344827586207	null
ENSG00000180316	PNPLA1	null	0.00344827586207	null
ENSG00000180318	ALX1	null	0.0103448275862	null
ENSG00000180347	CCDC129	null	0.0206896551724	null
ENSG00000180353	HCLS1	null	0.0103448275862	null
ENSG00000180354	C7orf41	null	0.00344827586207	null
ENSG00000180357	ZNF609	null	0.00344827586207	null
ENSG00000180376	CCDC66	null	0.00344827586207	null
ENSG00000180423	HARBI1	null	0.00344827586207	null
ENSG00000180432	CYP8B1	null	0.0172413793103	null
ENSG00000180448	HMHA1	null	0.0137931034483	null
ENSG00000180475	OR10Q1	null	0.00344827586207	null
ENSG00000180479	ZNF571	null	0.00689655172414	null
ENSG00000180488	FAM73A	null	0.00344827586207	null
ENSG00000180509	KCNE1	null	0.00344827586207	null
ENSG00000180530	NRIP1	null	0.00689655172414	null
ENSG00000180539	C9orf139	null	0.0103448275862	null
ENSG00000180549	FUT7	null	0.00689655172414	null
ENSG00000180616	SSTR2	null	0.00344827586207	null
ENSG00000180628	PCGF5	null	0.00689655172414	null
ENSG00000180638	SLC47A2	null	0.00344827586207	null
ENSG00000180667	YOD1	null	0.00689655172414	null
ENSG00000180697	C3orf22	null	0.00689655172414	null
ENSG00000180720	CHRM4	null	0.00344827586207	null
ENSG00000180739	S1PR5	null	0.00344827586207	null
ENSG00000180767	CHST13	null	0.00344827586207	null
ENSG00000180772	AGTR2	null	0.00689655172414	null
ENSG00000180777	ANKRD30B	null	0.0103448275862	null
ENSG00000180785	OR51E1	null	0.0172413793103	null
ENSG00000180787	ZFP3	null	0.00344827586207	null
ENSG00000180815	MAP3K15	null	0.00689655172414	null
ENSG00000180855	ZNF443	null	0.00344827586207	null
ENSG00000180871	CXCR2	null	0.00344827586207	null
ENSG00000180881	CAPS2	null	0.00689655172414	null
ENSG00000180884	ZNF792	null	0.00344827586207	null
ENSG00000180901	KCTD2	null	0.00689655172414	null
ENSG00000180902	D2HGDH	null	0.0103448275862	null
ENSG00000180919	OR56B4	null	0.00344827586207	null
ENSG00000180921	FAM83H	0.999999077166	0.0310344827586	null
ENSG00000180957	PITPNB	null	0.00344827586207	null
ENSG00000180974	OR52E4	null	0.00689655172414	null
ENSG00000180979	LRRC57	null	0.00344827586207	null
ENSG00000180988	OR52N2	null	0.00344827586207	null
ENSG00000181001	OR52N1	null	0.00689655172414	null
ENSG00000181004	BBS12	null	0.00344827586207	null
ENSG00000181007	ZFP82	null	0.00344827586207	null
ENSG00000181013	C17orf47	null	0.00689655172414	null
ENSG00000181016	LSMEM1	null	0.00344827586207	null
ENSG00000181027	FKRP	null	0.00344827586207	null
ENSG00000181035	SLC25A42	null	0.00689655172414	null
ENSG00000181039	ANKRD34A	null	0.00344827586207	null
ENSG00000181072	CHRM2	null	0.0103448275862	null
ENSG00000181074	OR52N4	null	0.00344827586207	null
ENSG00000181085	MAPK15	null	0.0275862068966	null
ENSG00000181090	EHMT1	null	0.00344827586207	null
ENSG00000181143	MUC16	null	0.210344827586	null
ENSG00000181163	NPM1	null	0.00344827586207	null
ENSG00000181195	PENK	null	0.00344827586207	null
ENSG00000181222	POLR2A	null	0.0103448275862	null
ENSG00000181273	OR5AK2	null	0.00344827586207	null
ENSG00000181284	TMEM102	null	0.00344827586207	null
ENSG00000181291	TMEM132E	null	0.0103448275862	null
ENSG00000181333	HEPHL1	null	0.0206896551724	null
ENSG00000181371	OR5M8	null	0.00689655172414	null
ENSG00000181374	CCL13	null	0.00344827586207	null
ENSG00000181378	CCDC108	null	0.0103448275862	null
ENSG00000181408	UTS2R	null	0.00689655172414	null
ENSG00000181433	SAGE1	null	0.0103448275862	null
ENSG00000181467	RAP2B	null	0.00689655172414	null
ENSG00000181518	OR8D4	null	0.00689655172414	null
ENSG00000181523	SGSH	null	0.00689655172414	null
ENSG00000181552	EDDM3B	null	0.00344827586207	null
ENSG00000181555	SETD2	null	0.0172413793103	null
ENSG00000181562	EDDM3A	null	0.00344827586207	null
ENSG00000181609	OR52D1	null	0.00689655172414	null
ENSG00000181616	OR52H1	null	0.00689655172414	null
ENSG00000181631	P2RY13	null	0.00344827586207	null
ENSG00000181634	TNFSF15	null	0.00344827586207	null
ENSG00000181649	PHLDA2	null	0.00344827586207	null
ENSG00000181666	HKR1	null	0.00689655172414	null
ENSG00000181689	OR8K3	null	0.0275862068966	null
ENSG00000181690	PLAG1	null	0.00344827586207	null
ENSG00000181693	OR8H1	null	0.00344827586207	null
ENSG00000181704	YIPF6	null	0.0103448275862	null
ENSG00000181718	OR5T2	null	0.00344827586207	null
ENSG00000181722	ZBTB20	null	0.00344827586207	null
ENSG00000181733	OR2Z1	null	0.00689655172414	null
ENSG00000181761	OR8H3	null	0.0103448275862	null
ENSG00000181767	OR8H2	null	0.0137931034483	null
ENSG00000181781	ODF3L2	null	0.00344827586207	null
ENSG00000181784	RNASE4	null	0.00344827586207	null
ENSG00000181785	OR5AS1	null	0.00689655172414	null
ENSG00000181786	ACTL9	null	0.0103448275862	null
ENSG00000181789	COPG1	null	0.00344827586207	null
ENSG00000181790	BAI1	null	0.00689655172414	null
ENSG00000181803	OR6S1	null	0.00344827586207	null
ENSG00000181804	SLC9A9	null	0.00344827586207	null
ENSG00000181827	RFX7	null	0.0103448275862	null
ENSG00000181856	SLC2A4	null	0.00689655172414	null
ENSG00000181867	FTMT	null	0.0172413793103	null
ENSG00000181873	IBA57	null	0.0103448275862	null
ENSG00000181885	CLDN7	null	0.00344827586207	null
ENSG00000181896	ZNF101	null	0.00344827586207	null
ENSG00000181903	OR4C6	null	0.0103448275862	null
ENSG00000181915	ADO	null	0.00344827586207	null
ENSG00000181927	OR4P4	null	0.0172413793103	null
ENSG00000181935	OR4C16	null	0.0103448275862	null
ENSG00000181939	OR4C15	null	0.0103448275862	null
ENSG00000181958	OR4A15	null	0.00689655172414	null
ENSG00000181961	OR4A16	null	0.00344827586207	null
ENSG00000181963	OR52K2	null	0.00344827586207	null
ENSG00000181982	CCDC149	null	0.00689655172414	null
ENSG00000182010	RTKN2	null	0.0103448275862	null
ENSG00000182013	PNMAL1	null	0.00344827586207	null
ENSG00000182040	USH1G	null	0.0137931034483	null
ENSG00000182050	MGAT4C	null	0.0103448275862	null
ENSG00000182070	OR52A1	null	0.00344827586207	null
ENSG00000182077	PTCHD3	null	0.0137931034483	null
ENSG00000182083	OR6B2	null	0.00344827586207	null
ENSG00000182095	TNRC18	null	0.00689655172414	null
ENSG00000182111	ZNF716	null	0.00344827586207	null
ENSG00000182134	TDRKH	null	0.00689655172414	null
ENSG00000182150	ERCC6L2	null	0.0103448275862	null
ENSG00000182156	ENPP7	null	0.0137931034483	null
ENSG00000182158	CREB3L2	null	0.00344827586207	null
ENSG00000182162	P2RY8	0.999999077166	0.0206896551724	null
ENSG00000182168	UNC5C	null	0.0103448275862	null
ENSG00000182177	ASB18	null	0.00344827586207	null
ENSG00000182179	UBA7	null	0.00689655172414	null
ENSG00000182183	FAM159A	null	0.00344827586207	null
ENSG00000182218	HHIPL1	null	0.00689655172414	null
ENSG00000182223	ZAR1	null	0.0103448275862	null
ENSG00000182253	SYNM	null	0.0137931034483	null
ENSG00000182255	KCNA4	null	0.0103448275862	null
ENSG00000182263	FIGN	null	0.00689655172414	null
ENSG00000182319	ENSG00000182319	null	0.0137931034483	null
ENSG00000182325	FBXL6	null	0.00689655172414	null
ENSG00000182326	C1S	null	0.0137931034483	null
ENSG00000182348	ZNF804B	null	0.0137931034483	null
ENSG00000182378	PLCXD1	null	0.00344827586207	null
ENSG00000182447	OTOL1	null	0.00344827586207	null
ENSG00000182450	KCNK4	null	0.0103448275862	null
ENSG00000182463	TSHZ2	0.999999077166	0.0379310344828	0.195248155606
ENSG00000182473	EXOC7	null	0.00689655172414	null
ENSG00000182481	KPNA2	null	0.00344827586207	null
ENSG00000182484	WASH6P	null	0.0206896551724	null
ENSG00000182489	XKRX	null	0.00344827586207	null
ENSG00000182500	ORAI1	null	0.00689655172414	null
ENSG00000182504	CEP97	null	0.00689655172414	null
ENSG00000182508	LHFPL1	null	0.00344827586207	null
ENSG00000182521	TBPL2	null	0.00344827586207	null
ENSG00000182533	CAV3	null	0.00344827586207	null
ENSG00000182541	LIMK2	null	0.00689655172414	null
ENSG00000182544	MFSD5	null	0.00689655172414	null
ENSG00000182545	RNASE10	null	0.00344827586207	null
ENSG00000182557	SPNS3	null	0.00344827586207	null
ENSG00000182578	CSF1R	null	0.00344827586207	null
ENSG00000182591	KRTAP11-1	null	0.00344827586207	null
ENSG00000182601	HS3ST4	null	0.00689655172414	null
ENSG00000182606	TRAK1	null	0.0103448275862	null
ENSG00000182613	OR2V2	null	0.00344827586207	null
ENSG00000182621	PLCB1	null	0.00689655172414	null
ENSG00000182634	OR10G7	null	0.0103448275862	null
ENSG00000182636	NDN	null	0.0103448275862	null
ENSG00000182652	OR4Q3	null	0.0103448275862	null
ENSG00000182674	KCNB2	null	0.0241379310345	null
ENSG00000182704	TSKU	null	0.00344827586207	null
ENSG00000182732	RGS6	null	0.00344827586207	null
ENSG00000182747	SLC35D3	null	0.00344827586207	null
ENSG00000182752	PAPPA	null	0.0103448275862	null
ENSG00000182782	HCAR2	null	0.00689655172414	null
ENSG00000182791	CCDC87	null	0.00689655172414	null
ENSG00000182795	C1orf116	null	0.00344827586207	null
ENSG00000182816	KRTAP13-2	null	0.00344827586207	null
ENSG00000182827	ACBD3	null	0.00344827586207	null
ENSG00000182836	PLCXD3	null	0.0172413793103	null
ENSG00000182854	OR4F15	null	0.00344827586207	null
ENSG00000182858	ALG12	null	0.00344827586207	null
ENSG00000182866	LCK	null	0.00689655172414	null
ENSG00000182870	GALNT9	null	0.00689655172414	null
ENSG00000182871	COL18A1	null	0.0137931034483	null
ENSG00000182890	GLUD2	null	0.0137931034483	null
ENSG00000182898	TCHHL1	null	0.00689655172414	null
ENSG00000182903	ZNF721	null	0.00689655172414	null
ENSG00000182923	CEP63	null	0.00344827586207	null
ENSG00000182934	SRPR	null	0.00689655172414	null
ENSG00000182938	OTOP3	null	0.00689655172414	null
ENSG00000182957	SPATA13	null	0.00344827586207	null
ENSG00000182963	GJC1	null	0.0103448275862	null
ENSG00000182985	CADM1	null	0.0103448275862	null
ENSG00000182993	C12orf60	null	0.00689655172414	null
ENSG00000183020	AP2A2	null	0.00344827586207	null
ENSG00000183024	OR1G1	null	0.00689655172414	null
ENSG00000183034	OTOP2	null	0.0172413793103	null
ENSG00000183035	CYLC1	null	0.00689655172414	null
ENSG00000183049	CAMK1D	null	0.00344827586207	null
ENSG00000183067	IGSF5	null	0.00344827586207	null
ENSG00000183091	NEB	0.689300631187	0.0275862068966	null
ENSG00000183098	GPC6	null	0.00344827586207	null
ENSG00000183103	LYPD4	null	0.0103448275862	null
ENSG00000183111	ARHGEF37	null	0.00689655172414	null
ENSG00000183117	CSMD1	null	0.0206896551724	null
ENSG00000183130	OR2T11	null	0.00689655172414	null
ENSG00000183137	CEP57L1	null	0.00689655172414	null
ENSG00000183145	RIPPLY3	null	0.00689655172414	null
ENSG00000183166	CALN1	null	0.0310344827586	null
ENSG00000183196	CHST6	null	0.00689655172414	null
ENSG00000183206	POTEC	null	0.0413793103448	null
ENSG00000183207	RUVBL2	null	0.00689655172414	null
ENSG00000183208	GDPGP1	null	0.00689655172414	null
ENSG00000183230	CTNNA3	null	0.00689655172414	null
ENSG00000183258	DDX41	null	0.0103448275862	null
ENSG00000183269	OR52E8	null	0.00344827586207	null
ENSG00000183273	CCDC60	null	0.0172413793103	null
ENSG00000183287	CCBE1	null	0.00689655172414	null
ENSG00000183303	OR5P2	null	0.0137931034483	null
ENSG00000183304	FAM9A	null	0.00344827586207	null
ENSG00000183307	CECR6	null	0.00344827586207	null
ENSG00000183309	ZNF623	null	0.00689655172414	null
ENSG00000183310	OR2T34	null	0.0103448275862	null
ENSG00000183313	OR52L1	null	0.00689655172414	null
ENSG00000183317	EPHA10	null	0.0275862068966	null
ENSG00000183318	SPDYE4	null	0.00689655172414	null
ENSG00000183323	CCDC125	null	0.00344827586207	null
ENSG00000183324	C15orf60	null	0.00344827586207	null
ENSG00000183337	BCOR	0.578495833838	0.0379310344828	null
ENSG00000183354	KIAA2026	null	0.0137931034483	null
ENSG00000183386	FHL3	null	0.00689655172414	null
ENSG00000183389	OR56A4	null	0.0103448275862	null
ENSG00000183397	C19orf71	null	0.00689655172414	null
ENSG00000183421	RIPK4	null	0.0206896551724	null
ENSG00000183423	LRIT3	null	0.00344827586207	null
ENSG00000183431	SF3A3	null	0.00344827586207	null
ENSG00000183454	GRIN2A	null	0.0448275862069	null
ENSG00000183473	SSTR3	null	0.00344827586207	null
ENSG00000183479	TREX2	null	0.00689655172414	null
ENSG00000183484	GPR132	null	0.0137931034483	null
ENSG00000183486	MX2	0.87888402237	0.0172413793103	null
ENSG00000183495	EP400	0.999999077166	0.0241379310345	null
ENSG00000183508	FAM46C	null	0.0103448275862	null
ENSG00000183549	ACSM5	null	0.00689655172414	null
ENSG00000183560	FOLR4	null	0.00689655172414	null
ENSG00000183570	PCBP3	null	0.0103448275862	null
ENSG00000183571	PGPEP1L	null	0.00344827586207	null
ENSG00000183579	ZNRF3	null	0.00344827586207	null
ENSG00000183598	HIST2H3D	null	0.00344827586207	null
ENSG00000183625	CCR3	null	0.00689655172414	null
ENSG00000183638	RP1L1	null	0.0137931034483	null
ENSG00000183643	C15orf32	null	0.00344827586207	null
ENSG00000183648	NDUFB1	null	0.00344827586207	null
ENSG00000183662	FAM19A1	null	0.00689655172414	null
ENSG00000183668	PSG9	null	0.0103448275862	null
ENSG00000183671	GPR1	null	0.00344827586207	null
ENSG00000183690	EFHC2	null	0.00344827586207	null
ENSG00000183695	MRGPRX2	null	0.00689655172414	null
ENSG00000183696	UPP1	null	0.00344827586207	null
ENSG00000183706	OR4N4	null	0.00689655172414	null
ENSG00000183715	OPCML	null	0.00344827586207	null
ENSG00000183718	TRIM52	null	0.00344827586207	null
ENSG00000183722	LHFP	null	0.00344827586207	null
ENSG00000183729	NPBWR1	null	0.00344827586207	null
ENSG00000183742	MACC1	null	0.0137931034483	null
ENSG00000183747	ACSM2A	null	0.0137931034483	null
ENSG00000183751	TBL3	null	0.00689655172414	null
ENSG00000183760	ENSG00000183760	null	0.0137931034483	null
ENSG00000183765	CHEK2	null	0.0206896551724	null
ENSG00000183775	KCTD16	null	0.0103448275862	null
ENSG00000183778	B3GALT5	null	0.00344827586207	null
ENSG00000183780	SLC35F3	null	0.00344827586207	null
ENSG00000183783	KCTD8	null	0.00344827586207	null
ENSG00000183784	C9orf66	null	0.0103448275862	null
ENSG00000183785	TUBA8	null	0.00344827586207	null
ENSG00000183791	TCEB3C	null	0.0103448275862	null
ENSG00000183801	OLFML1	null	0.00344827586207	null
ENSG00000183813	CCR4	null	0.00344827586207	null
ENSG00000183814	LIN9	null	0.00689655172414	null
ENSG00000183826	BTBD9	null	0.0103448275862	null
ENSG00000183828	NUDT14	null	0.00344827586207	null
ENSG00000183833	MAATS1	null	0.00689655172414	null
ENSG00000183837	PNMA3	null	0.00344827586207	null
ENSG00000183853	KIRREL	null	0.00344827586207	null
ENSG00000183856	IQGAP3	0.999999077166	0.0206896551724	null
ENSG00000183862	CNGA2	null	0.00344827586207	null
ENSG00000183873	SCN5A	null	0.0275862068966	null
ENSG00000183888	C1orf64	null	0.00344827586207	null
ENSG00000183908	LRRC55	null	0.0241379310345	null
ENSG00000183914	DNAH2	null	0.051724137931	null
ENSG00000183943	PRKX	null	0.00344827586207	null
ENSG00000183960	KCNH8	null	0.0137931034483	null
ENSG00000183963	SMTN	null	0.00344827586207	null
ENSG00000184005	ST6GALNAC3	null	0.00689655172414	null
ENSG00000184012	TMPRSS2	null	0.00344827586207	null
ENSG00000184014	DENND5A	null	0.00344827586207	null
ENSG00000184022	OR2T10	null	0.00689655172414	null
ENSG00000184032	KRTAP20-2	null	0.0103448275862	null
ENSG00000184047	DIABLO	null	0.00344827586207	null
ENSG00000184058	TBX1	null	0.00344827586207	null
ENSG00000184108	TRIML1	null	0.0241379310345	null
ENSG00000184140	OR4F6	null	0.00689655172414	null
ENSG00000184144	CNTN2	null	0.00689655172414	null
ENSG00000184148	SPRR4	null	0.00344827586207	null
ENSG00000184160	ADRA2C	null	0.00689655172414	null
ENSG00000184166	OR1D2	null	0.00344827586207	null
ENSG00000184185	KCNJ12	null	0.0241379310345	null
ENSG00000184207	PGP	null	0.00344827586207	null
ENSG00000184210	DGAT2L6	null	0.00689655172414	null
ENSG00000184216	IRAK1	null	0.00689655172414	null
ENSG00000184226	PCDH9	null	0.0137931034483	null
ENSG00000184227	ACOT1	null	0.00344827586207	null
ENSG00000184258	CDR1	null	0.00344827586207	null
ENSG00000184292	TACSTD2	null	0.00689655172414	null
ENSG00000184293	CLECL1	null	0.00344827586207	null
ENSG00000184304	PRKD1	null	0.00344827586207	null
ENSG00000184305	CCSER1	null	0.00689655172414	null
ENSG00000184313	MROH7	null	0.0137931034483	null
ENSG00000184330	S100A7A	null	0.0103448275862	null
ENSG00000184343	SRPK3	null	0.0103448275862	null
ENSG00000184344	GDF3	null	0.0103448275862	null
ENSG00000184347	SLIT3	null	0.0413793103448	null
ENSG00000184349	EFNA5	null	0.00689655172414	null
ENSG00000184350	MRGPRE	null	0.00689655172414	null
ENSG00000184351	KRTAP19-1	null	0.00344827586207	null
ENSG00000184361	SPATA32	null	0.0103448275862	null
ENSG00000184368	MAP7D2	null	0.00344827586207	null
ENSG00000184374	COLEC10	null	0.00689655172414	null
ENSG00000184378	ACTRT3	null	0.00344827586207	null
ENSG00000184381	PLA2G6	null	0.00344827586207	null
ENSG00000184384	MAML2	null	0.00689655172414	null
ENSG00000184385	C21orf128	null	0.0172413793103	null
ENSG00000184394	OR4N5	null	0.00689655172414	null
ENSG00000184408	KCND2	null	0.00689655172414	null
ENSG00000184432	COPB2	null	0.00344827586207	null
ENSG00000184445	KNTC1	null	0.0103448275862	null
ENSG00000184459	BPIFC	null	0.0137931034483	null
ENSG00000184465	WDR27	null	0.00344827586207	null
ENSG00000184470	TXNRD2	null	0.00689655172414	null
ENSG00000184478	OR56A3	null	0.00689655172414	null
ENSG00000184492	FOXD4L1	null	0.00344827586207	null
ENSG00000184497	TMEM255B	null	0.00689655172414	null
ENSG00000184500	PROS1	null	0.0103448275862	null
ENSG00000184507	NUTM1	null	0.00689655172414	null
ENSG00000184544	DHRS7C	null	0.00344827586207	null
ENSG00000184560	C17orf74	null	0.00344827586207	null
ENSG00000184564	SLITRK6	null	0.0137931034483	null
ENSG00000184571	PIWIL3	null	0.00689655172414	null
ENSG00000184574	LPAR5	null	0.00689655172414	null
ENSG00000184588	PDE4B	null	0.00344827586207	null
ENSG00000184611	KCNH7	null	0.00689655172414	null
ENSG00000184613	NELL2	null	0.00344827586207	null
ENSG00000184619	KRBA2	null	0.00344827586207	null
ENSG00000184634	MED12	0.00769287800136	0.0206896551724	null
ENSG00000184640	SEPT9	null	0.00344827586207	null
ENSG00000184647	PRSS55	null	0.0103448275862	null
ENSG00000184650	ODF4	null	0.0103448275862	null
ENSG00000184661	CDCA2	null	0.00689655172414	null
ENSG00000184672	RALYL	null	0.0137931034483	null
ENSG00000184675	AMER1	null	0.00344827586207	null
ENSG00000184677	ZBTB40	null	0.00344827586207	null
ENSG00000184697	CLDN6	null	0.00689655172414	null
ENSG00000184698	OR51M1	null	0.00689655172414	null
ENSG00000184716	SERINC4	null	0.00344827586207	null
ENSG00000184724	KRTAP6-1	null	0.0103448275862	null
ENSG00000184730	APOBR	null	0.0103448275862	null
ENSG00000184735	DDX53	null	0.00689655172414	null
ENSG00000184752	NDUFA12	null	0.00344827586207	null
ENSG00000184788	SATL1	null	0.0137931034483	null
ENSG00000184792	OSBP2	null	0.0103448275862	null
ENSG00000184814	PRR23B	null	0.0103448275862	null
ENSG00000184828	ZBTB7C	null	0.00689655172414	null
ENSG00000184831	APOO	null	0.00344827586207	null
ENSG00000184838	PRR16	null	0.0103448275862	null
ENSG00000184845	DRD1	null	0.00689655172414	null
ENSG00000184857	TMEM186	null	0.00344827586207	null
ENSG00000184860	SDR42E1	null	0.00344827586207	null
ENSG00000184867	ARMCX2	null	0.00689655172414	null
ENSG00000184881	OR51B2	null	0.00344827586207	null
ENSG00000184908	CLCNKB	null	0.0172413793103	null
ENSG00000184916	JAG2	0.999999077166	0.0206896551724	null
ENSG00000184922	FMNL1	null	0.00689655172414	null
ENSG00000184937	WT1	null	0.0103448275862	null
ENSG00000184939	ZFP90	null	0.00344827586207	null
ENSG00000184945	AQP12A	null	0.00344827586207	null
ENSG00000184954	OR6C70	null	0.00344827586207	null
ENSG00000184956	MUC6	null	0.00344827586207	null
ENSG00000184967	NOC4L	null	0.00344827586207	null
ENSG00000184985	SORCS2	null	0.00689655172414	null
ENSG00000184995	IFNE	null	0.00344827586207	null
ENSG00000184999	SLC22A10	null	0.0241379310345	null
ENSG00000185000	DGAT1	null	0.0103448275862	null
ENSG00000185002	RFX6	null	0.0206896551724	null
ENSG00000185008	ROBO2	null	0.0103448275862	null
ENSG00000185010	F8	0.027444041999	0.0206896551724	null
ENSG00000185013	NT5C1B	null	0.0137931034483	null
